query_id	subject_id	percent_identity	alignment_length	matches
dual_1721	amp_9402	92.59	29	25.0
dual_1721	amp_9431	92.59	29	25.0
dual_1721	amp_9432	96.3	28	26.0
dual_1721	amp_9433	92.59	29	25.0
dual_1721	amp_9435	92.59	29	25.0
dual_1721	amp_9438	92.59	29	25.0
dual_1721	amp_9441	92.59	29	25.0
dual_1721	amp_9444	92.59	29	25.0
dual_1721	amp_9447	92.59	29	25.0
dual_1721	amp_9461	92.59	29	25.0
dual_1721	amp_9462	96.3	28	26.0
dual_1721	amp_9463	92.59	29	25.0
dual_1721	amp_9465	92.59	29	25.0
dual_1721	amp_9468	92.59	29	25.0
dual_1721	amp_9471	92.59	29	25.0
dual_1721	amp_9474	92.59	29	25.0
dual_1721	amp_9477	92.59	29	25.0
dual_1721	amp_9491	96.3	28	26.0
dual_1721	amp_9492	100.0	27	27.0
dual_1721	amp_9493	96.3	28	26.0
dual_1721	amp_9494	92.59	29	25.0
dual_1721	amp_9495	96.3	28	26.0
dual_1721	amp_9496	92.59	29	25.0
dual_1721	amp_9497	92.59	29	25.0
dual_1721	amp_9498	96.3	28	26.0
dual_1721	amp_9499	92.59	29	25.0
dual_1721	amp_9500	92.59	29	25.0
dual_1721	amp_9501	96.3	28	26.0
dual_1721	amp_9502	92.59	29	25.0
dual_1721	amp_9503	92.59	29	25.0
dual_1721	amp_9504	96.3	28	26.0
dual_1721	amp_9505	92.59	29	25.0
dual_1721	amp_9506	92.59	29	25.0
dual_1721	amp_9507	96.3	28	26.0
dual_1721	amp_9508	92.59	29	25.0
dual_1721	amp_9510	92.59	29	25.0
dual_1721	amp_9513	92.59	29	25.0
dual_1721	amp_9516	92.59	29	25.0
dual_1721	amp_9519	92.59	29	25.0
dual_1721	amp_9521	92.59	29	25.0
dual_1721	amp_9522	96.3	28	26.0
dual_1721	amp_9523	92.59	29	25.0
dual_1721	amp_9525	92.59	29	25.0
dual_1721	amp_9528	92.59	29	25.0
dual_1721	amp_9531	92.59	29	25.0
dual_1721	amp_9534	92.59	29	25.0
dual_1721	amp_9537	92.59	29	25.0
dual_1721	amp_9552	92.59	29	25.0
dual_1721	amp_9582	92.59	29	25.0
dual_1721	amp_9611	92.59	29	25.0
dual_1721	amp_9612	96.3	28	26.0
dual_1721	amp_9613	92.59	29	25.0
dual_1721	amp_9615	92.59	29	25.0
dual_1721	amp_9618	92.59	29	25.0
dual_1721	amp_9621	92.59	29	25.0
dual_1721	amp_9624	92.59	29	25.0
dual_1721	amp_9627	92.59	29	25.0
dual_1721	amp_9642	92.59	29	25.0
dual_1722	amp_9313	92.59	29	25.0
dual_1722	amp_9343	92.59	29	25.0
dual_1722	amp_9371	92.59	29	25.0
dual_1722	amp_9372	92.59	29	25.0
dual_1722	amp_9373	96.3	28	26.0
dual_1722	amp_9376	92.59	29	25.0
dual_1722	amp_9379	92.59	29	25.0
dual_1722	amp_9382	92.59	29	25.0
dual_1722	amp_9385	92.59	29	25.0
dual_1722	amp_9388	92.59	29	25.0
dual_1722	amp_9403	92.59	29	25.0
dual_1722	amp_9431	92.59	29	25.0
dual_1722	amp_9432	92.59	29	25.0
dual_1722	amp_9433	96.3	28	26.0
dual_1722	amp_9436	92.59	29	25.0
dual_1722	amp_9439	92.59	29	25.0
dual_1722	amp_9442	92.59	29	25.0
dual_1722	amp_9445	92.59	29	25.0
dual_1722	amp_9448	92.59	29	25.0
dual_1722	amp_9461	92.59	29	25.0
dual_1722	amp_9462	92.59	29	25.0
dual_1722	amp_9463	96.3	28	26.0
dual_1722	amp_9466	92.59	29	25.0
dual_1722	amp_9469	92.59	29	25.0
dual_1722	amp_9472	92.59	29	25.0
dual_1722	amp_9475	92.59	29	25.0
dual_1722	amp_9478	92.59	29	25.0
dual_1722	amp_9491	96.3	28	26.0
dual_1722	amp_9492	96.3	28	26.0
dual_1722	amp_9493	100.0	27	27.0
dual_1722	amp_9494	92.59	29	25.0
dual_1722	amp_9495	92.59	29	25.0
dual_1722	amp_9496	96.3	28	26.0
dual_1722	amp_9497	92.59	29	25.0
dual_1722	amp_9498	92.59	29	25.0
dual_1722	amp_9499	96.3	28	26.0
dual_1722	amp_9500	92.59	29	25.0
dual_1722	amp_9501	92.59	29	25.0
dual_1722	amp_9502	96.3	28	26.0
dual_1722	amp_9503	92.59	29	25.0
dual_1722	amp_9504	92.59	29	25.0
dual_1722	amp_9505	96.3	28	26.0
dual_1722	amp_9506	92.59	29	25.0
dual_1722	amp_9507	92.59	29	25.0
dual_1722	amp_9508	96.3	28	26.0
dual_1722	amp_9511	92.59	29	25.0
dual_1722	amp_9514	92.59	29	25.0
dual_1722	amp_9517	92.59	29	25.0
dual_1722	amp_9520	92.59	29	25.0
dual_1722	amp_9521	92.59	29	25.0
dual_1722	amp_9522	92.59	29	25.0
dual_1722	amp_9523	96.3	28	26.0
dual_1722	amp_9526	92.59	29	25.0
dual_1722	amp_9529	92.59	29	25.0
dual_1722	amp_9532	92.59	29	25.0
dual_1722	amp_9535	92.59	29	25.0
dual_1722	amp_9538	92.59	29	25.0
dual_1722	amp_9553	92.59	29	25.0
dual_1722	amp_9583	92.59	29	25.0
dual_1722	amp_9611	92.59	29	25.0
dual_1722	amp_9612	92.59	29	25.0
dual_1722	amp_9613	96.3	28	26.0
dual_1722	amp_9616	92.59	29	25.0
dual_1722	amp_9619	92.59	29	25.0
dual_1722	amp_9622	92.59	29	25.0
dual_1722	amp_9625	92.59	29	25.0
dual_1722	amp_9628	92.59	29	25.0
dual_1722	amp_9643	92.59	29	25.0
dual_1723	amp_9314	92.59	29	25.0
dual_1723	amp_9344	92.59	29	25.0
dual_1723	amp_9371	92.59	29	25.0
dual_1723	amp_9374	96.3	28	26.0
dual_1723	amp_9375	92.59	29	25.0
dual_1723	amp_9376	92.59	29	25.0
dual_1723	amp_9377	92.59	29	25.0
dual_1723	amp_9380	92.59	29	25.0
dual_1723	amp_9383	92.59	29	25.0
dual_1723	amp_9389	92.59	29	25.0
dual_1723	amp_9404	92.59	29	25.0
dual_1723	amp_9431	92.59	29	25.0
dual_1723	amp_9434	96.3	28	26.0
dual_1723	amp_9435	92.59	29	25.0
dual_1723	amp_9436	92.59	29	25.0
dual_1723	amp_9437	92.59	29	25.0
dual_1723	amp_9440	92.59	29	25.0
dual_1723	amp_9443	92.59	29	25.0
dual_1723	amp_9449	92.59	29	25.0
dual_1723	amp_9461	92.59	29	25.0
dual_1723	amp_9464	96.3	28	26.0
dual_1723	amp_9465	92.59	29	25.0
dual_1723	amp_9466	92.59	29	25.0
dual_1723	amp_9467	92.59	29	25.0
dual_1723	amp_9470	92.59	29	25.0
dual_1723	amp_9473	92.59	29	25.0
dual_1723	amp_9479	92.59	29	25.0
dual_1723	amp_9491	96.3	28	26.0
dual_1723	amp_9492	92.59	29	25.0
dual_1723	amp_9493	92.59	29	25.0
dual_1723	amp_9494	100.0	27	27.0
dual_1723	amp_9495	96.3	28	26.0
dual_1723	amp_9496	96.3	28	26.0
dual_1723	amp_9497	96.3	28	26.0
dual_1723	amp_9498	92.59	29	25.0
dual_1723	amp_9499	92.59	29	25.0
dual_1723	amp_9500	96.3	28	26.0
dual_1723	amp_9501	92.59	29	25.0
dual_1723	amp_9502	92.59	29	25.0
dual_1723	amp_9503	96.3	28	26.0
dual_1723	amp_9504	92.59	29	25.0
dual_1723	amp_9505	92.59	29	25.0
dual_1723	amp_9506	92.59	29	25.0
dual_1723	amp_9509	96.3	28	26.0
dual_1723	amp_9510	92.59	29	25.0
dual_1723	amp_9511	92.59	29	25.0
dual_1723	amp_9512	92.59	29	25.0
dual_1723	amp_9515	92.59	29	25.0
dual_1723	amp_9518	92.59	29	25.0
dual_1723	amp_9521	92.59	29	25.0
dual_1723	amp_9524	96.3	28	26.0
dual_1723	amp_9525	92.59	29	25.0
dual_1723	amp_9526	92.59	29	25.0
dual_1723	amp_9527	92.59	29	25.0
dual_1723	amp_9530	92.59	29	25.0
dual_1723	amp_9533	92.59	29	25.0
dual_1723	amp_9539	92.59	29	25.0
dual_1723	amp_9554	92.59	29	25.0
dual_1723	amp_9584	92.59	29	25.0
dual_1723	amp_9611	92.59	29	25.0
dual_1723	amp_9614	96.3	28	26.0
dual_1723	amp_9615	92.59	29	25.0
dual_1723	amp_9616	92.59	29	25.0
dual_1723	amp_9617	92.59	29	25.0
dual_1723	amp_9620	92.59	29	25.0
dual_1723	amp_9623	92.59	29	25.0
dual_1723	amp_9629	92.59	29	25.0
dual_1723	amp_9644	92.59	29	25.0
dual_1724	amp_9315	92.59	29	25.0
dual_1724	amp_9345	92.59	29	25.0
dual_1724	amp_9372	92.59	29	25.0
dual_1724	amp_9374	92.59	29	25.0
dual_1724	amp_9375	96.3	28	26.0
dual_1724	amp_9376	92.59	29	25.0
dual_1724	amp_9378	92.59	29	25.0
dual_1724	amp_9381	92.59	29	25.0
dual_1724	amp_9384	92.59	29	25.0
dual_1724	amp_9390	92.59	29	25.0
dual_1724	amp_9405	92.59	29	25.0
dual_1724	amp_9432	92.59	29	25.0
dual_1724	amp_9434	92.59	29	25.0
dual_1724	amp_9435	96.3	28	26.0
dual_1724	amp_9436	92.59	29	25.0
dual_1724	amp_9438	92.59	29	25.0
dual_1724	amp_9441	92.59	29	25.0
dual_1724	amp_9444	92.59	29	25.0
dual_1724	amp_9450	92.59	29	25.0
dual_1724	amp_9462	92.59	29	25.0
dual_1724	amp_9464	92.59	29	25.0
dual_1724	amp_9465	96.3	28	26.0
dual_1724	amp_9466	92.59	29	25.0
dual_1724	amp_9468	92.59	29	25.0
dual_1724	amp_9471	92.59	29	25.0
dual_1724	amp_9474	92.59	29	25.0
dual_1724	amp_9480	92.59	29	25.0
dual_1724	amp_9491	92.59	29	25.0
dual_1724	amp_9492	96.3	28	26.0
dual_1724	amp_9493	92.59	29	25.0
dual_1724	amp_9494	96.3	28	26.0
dual_1724	amp_9495	100.0	27	27.0
dual_1724	amp_9496	96.3	28	26.0
dual_1724	amp_9497	92.59	29	25.0
dual_1724	amp_9498	96.3	28	26.0
dual_1724	amp_9499	92.59	29	25.0
dual_1724	amp_9500	92.59	29	25.0
dual_1724	amp_9501	96.3	28	26.0
dual_1724	amp_9502	92.59	29	25.0
dual_1724	amp_9503	92.59	29	25.0
dual_1724	amp_9504	96.3	28	26.0
dual_1724	amp_9505	92.59	29	25.0
dual_1724	amp_9507	92.59	29	25.0
dual_1724	amp_9509	92.59	29	25.0
dual_1724	amp_9510	96.3	28	26.0
dual_1724	amp_9511	92.59	29	25.0
dual_1724	amp_9513	92.59	29	25.0
dual_1724	amp_9516	92.59	29	25.0
dual_1724	amp_9519	92.59	29	25.0
dual_1724	amp_9522	92.59	29	25.0
dual_1724	amp_9524	92.59	29	25.0
dual_1724	amp_9525	96.3	28	26.0
dual_1724	amp_9526	92.59	29	25.0
dual_1724	amp_9528	92.59	29	25.0
dual_1724	amp_9531	92.59	29	25.0
dual_1724	amp_9534	92.59	29	25.0
dual_1724	amp_9540	92.59	29	25.0
dual_1724	amp_9555	92.59	29	25.0
dual_1724	amp_9585	92.59	29	25.0
dual_1724	amp_9612	92.59	29	25.0
dual_1724	amp_9614	92.59	29	25.0
dual_1724	amp_9615	96.3	28	26.0
dual_1724	amp_9616	92.59	29	25.0
dual_1724	amp_9618	92.59	29	25.0
dual_1724	amp_9621	92.59	29	25.0
dual_1724	amp_9624	92.59	29	25.0
dual_1724	amp_9630	92.59	29	25.0
dual_1724	amp_9645	92.59	29	25.0
dual_1725	amp_9316	92.59	29	25.0
dual_1725	amp_9346	92.59	29	25.0
dual_1725	amp_9373	92.59	29	25.0
dual_1725	amp_9374	92.59	29	25.0
dual_1725	amp_9375	92.59	29	25.0
dual_1725	amp_9376	96.3	28	26.0
dual_1725	amp_9379	92.59	29	25.0
dual_1725	amp_9382	92.59	29	25.0
dual_1725	amp_9385	92.59	29	25.0
dual_1725	amp_9391	92.59	29	25.0
dual_1725	amp_9406	92.59	29	25.0
dual_1725	amp_9433	92.59	29	25.0
dual_1725	amp_9434	92.59	29	25.0
dual_1725	amp_9435	92.59	29	25.0
dual_1725	amp_9436	96.3	28	26.0
dual_1725	amp_9439	92.59	29	25.0
dual_1725	amp_9442	92.59	29	25.0
dual_1725	amp_9445	92.59	29	25.0
dual_1725	amp_9451	92.59	29	25.0
dual_1725	amp_9463	92.59	29	25.0
dual_1725	amp_9464	92.59	29	25.0
dual_1725	amp_9465	92.59	29	25.0
dual_1725	amp_9466	96.3	28	26.0
dual_1725	amp_9469	92.59	29	25.0
dual_1725	amp_9472	92.59	29	25.0
dual_1725	amp_9475	92.59	29	25.0
dual_1725	amp_9481	92.59	29	25.0
dual_1725	amp_9491	92.59	29	25.0
dual_1725	amp_9492	92.59	29	25.0
dual_1725	amp_9493	96.3	28	26.0
dual_1725	amp_9494	96.3	28	26.0
dual_1725	amp_9495	96.3	28	26.0
dual_1725	amp_9496	100.0	27	27.0
dual_1725	amp_9497	92.59	29	25.0
dual_1725	amp_9498	92.59	29	25.0
dual_1725	amp_9499	96.3	28	26.0
dual_1725	amp_9500	92.59	29	25.0
dual_1725	amp_9501	92.59	29	25.0
dual_1725	amp_9502	96.3	28	26.0
dual_1725	amp_9503	92.59	29	25.0
dual_1725	amp_9504	92.59	29	25.0
dual_1725	amp_9505	96.3	28	26.0
dual_1725	amp_9508	92.59	29	25.0
dual_1725	amp_9509	92.59	29	25.0
dual_1725	amp_9510	92.59	29	25.0
dual_1725	amp_9511	96.3	28	26.0
dual_1725	amp_9514	92.59	29	25.0
dual_1725	amp_9517	92.59	29	25.0
dual_1725	amp_9520	92.59	29	25.0
dual_1725	amp_9523	92.59	29	25.0
dual_1725	amp_9524	92.59	29	25.0
dual_1725	amp_9525	92.59	29	25.0
dual_1725	amp_9526	96.3	28	26.0
dual_1725	amp_9529	92.59	29	25.0
dual_1725	amp_9532	92.59	29	25.0
dual_1725	amp_9535	92.59	29	25.0
dual_1725	amp_9541	92.59	29	25.0
dual_1725	amp_9556	92.59	29	25.0
dual_1725	amp_9586	92.59	29	25.0
dual_1725	amp_9613	92.59	29	25.0
dual_1725	amp_9614	92.59	29	25.0
dual_1725	amp_9615	92.59	29	25.0
dual_1725	amp_9616	96.3	28	26.0
dual_1725	amp_9619	92.59	29	25.0
dual_1725	amp_9622	92.59	29	25.0
dual_1725	amp_9625	92.59	29	25.0
dual_1725	amp_9631	92.59	29	25.0
dual_1725	amp_9646	92.59	29	25.0
dual_1726	amp_9317	92.59	29	25.0
dual_1726	amp_9347	92.59	29	25.0
dual_1726	amp_9371	92.59	29	25.0
dual_1726	amp_9374	92.59	29	25.0
dual_1726	amp_9377	96.3	28	26.0
dual_1726	amp_9378	92.59	29	25.0
dual_1726	amp_9379	92.59	29	25.0
dual_1726	amp_9380	92.59	29	25.0
dual_1726	amp_9383	92.59	29	25.0
dual_1726	amp_9392	92.59	29	25.0
dual_1726	amp_9407	92.59	29	25.0
dual_1726	amp_9431	92.59	29	25.0
dual_1726	amp_9434	92.59	29	25.0
dual_1726	amp_9437	96.3	28	26.0
dual_1726	amp_9438	92.59	29	25.0
dual_1726	amp_9439	92.59	29	25.0
dual_1726	amp_9440	92.59	29	25.0
dual_1726	amp_9443	92.59	29	25.0
dual_1726	amp_9452	92.59	29	25.0
dual_1726	amp_9461	92.59	29	25.0
dual_1726	amp_9464	92.59	29	25.0
dual_1726	amp_9467	96.3	28	26.0
dual_1726	amp_9468	92.59	29	25.0
dual_1726	amp_9469	92.59	29	25.0
dual_1726	amp_9470	92.59	29	25.0
dual_1726	amp_9473	92.59	29	25.0
dual_1726	amp_9482	92.59	29	25.0
dual_1726	amp_9491	96.3	28	26.0
dual_1726	amp_9492	92.59	29	25.0
dual_1726	amp_9493	92.59	29	25.0
dual_1726	amp_9494	96.3	28	26.0
dual_1726	amp_9495	92.59	29	25.0
dual_1726	amp_9496	92.59	29	25.0
dual_1726	amp_9497	100.0	27	27.0
dual_1726	amp_9498	96.3	28	26.0
dual_1726	amp_9499	96.3	28	26.0
dual_1726	amp_9500	96.3	28	26.0
dual_1726	amp_9501	92.59	29	25.0
dual_1726	amp_9502	92.59	29	25.0
dual_1726	amp_9503	96.3	28	26.0
dual_1726	amp_9504	92.59	29	25.0
dual_1726	amp_9505	92.59	29	25.0
dual_1726	amp_9506	92.59	29	25.0
dual_1726	amp_9509	92.59	29	25.0
dual_1726	amp_9512	96.3	28	26.0
dual_1726	amp_9513	92.59	29	25.0
dual_1726	amp_9514	92.59	29	25.0
dual_1726	amp_9515	92.59	29	25.0
dual_1726	amp_9518	92.59	29	25.0
dual_1726	amp_9521	92.59	29	25.0
dual_1726	amp_9524	92.59	29	25.0
dual_1726	amp_9527	96.3	28	26.0
dual_1726	amp_9528	92.59	29	25.0
dual_1726	amp_9529	92.59	29	25.0
dual_1726	amp_9530	92.59	29	25.0
dual_1726	amp_9533	92.59	29	25.0
dual_1726	amp_9542	92.59	29	25.0
dual_1726	amp_9557	92.59	29	25.0
dual_1726	amp_9587	92.59	29	25.0
dual_1726	amp_9611	92.59	29	25.0
dual_1726	amp_9614	92.59	29	25.0
dual_1726	amp_9617	96.3	28	26.0
dual_1726	amp_9618	92.59	29	25.0
dual_1726	amp_9619	92.59	29	25.0
dual_1726	amp_9620	92.59	29	25.0
dual_1726	amp_9623	92.59	29	25.0
dual_1726	amp_9632	92.59	29	25.0
dual_1726	amp_9647	92.59	29	25.0
dual_1727	amp_9318	92.59	29	25.0
dual_1727	amp_9348	92.59	29	25.0
dual_1727	amp_9372	92.59	29	25.0
dual_1727	amp_9375	92.59	29	25.0
dual_1727	amp_9377	92.59	29	25.0
dual_1727	amp_9378	96.3	28	26.0
dual_1727	amp_9379	92.59	29	25.0
dual_1727	amp_9381	92.59	29	25.0
dual_1727	amp_9384	92.59	29	25.0
dual_1727	amp_9393	92.59	29	25.0
dual_1727	amp_9408	92.59	29	25.0
dual_1727	amp_9432	92.59	29	25.0
dual_1727	amp_9435	92.59	29	25.0
dual_1727	amp_9437	92.59	29	25.0
dual_1727	amp_9438	96.3	28	26.0
dual_1727	amp_9439	92.59	29	25.0
dual_1727	amp_9441	92.59	29	25.0
dual_1727	amp_9444	92.59	29	25.0
dual_1727	amp_9453	92.59	29	25.0
dual_1727	amp_9462	92.59	29	25.0
dual_1727	amp_9465	92.59	29	25.0
dual_1727	amp_9467	92.59	29	25.0
dual_1727	amp_9468	96.3	28	26.0
dual_1727	amp_9469	92.59	29	25.0
dual_1727	amp_9471	92.59	29	25.0
dual_1727	amp_9474	92.59	29	25.0
dual_1727	amp_9483	92.59	29	25.0
dual_1727	amp_9491	92.59	29	25.0
dual_1727	amp_9492	96.3	28	26.0
dual_1727	amp_9493	92.59	29	25.0
dual_1727	amp_9494	92.59	29	25.0
dual_1727	amp_9495	96.3	28	26.0
dual_1727	amp_9496	92.59	29	25.0
dual_1727	amp_9497	96.3	28	26.0
dual_1727	amp_9498	100.0	27	27.0
dual_1727	amp_9499	96.3	28	26.0
dual_1727	amp_9500	92.59	29	25.0
dual_1727	amp_9501	96.3	28	26.0
dual_1727	amp_9502	92.59	29	25.0
dual_1727	amp_9503	92.59	29	25.0
dual_1727	amp_9504	96.3	28	26.0
dual_1727	amp_9505	92.59	29	25.0
dual_1727	amp_9507	92.59	29	25.0
dual_1727	amp_9510	92.59	29	25.0
dual_1727	amp_9512	92.59	29	25.0
dual_1727	amp_9513	96.3	28	26.0
dual_1727	amp_9514	92.59	29	25.0
dual_1727	amp_9516	92.59	29	25.0
dual_1727	amp_9519	92.59	29	25.0
dual_1727	amp_9522	92.59	29	25.0
dual_1727	amp_9525	92.59	29	25.0
dual_1727	amp_9527	92.59	29	25.0
dual_1727	amp_9528	96.3	28	26.0
dual_1727	amp_9529	92.59	29	25.0
dual_1727	amp_9531	92.59	29	25.0
dual_1727	amp_9534	92.59	29	25.0
dual_1727	amp_9543	92.59	29	25.0
dual_1727	amp_9558	92.59	29	25.0
dual_1727	amp_9588	92.59	29	25.0
dual_1727	amp_9612	92.59	29	25.0
dual_1727	amp_9615	92.59	29	25.0
dual_1727	amp_9617	92.59	29	25.0
dual_1727	amp_9618	96.3	28	26.0
dual_1727	amp_9619	92.59	29	25.0
dual_1727	amp_9621	92.59	29	25.0
dual_1727	amp_9624	92.59	29	25.0
dual_1727	amp_9633	92.59	29	25.0
dual_1727	amp_9648	92.59	29	25.0
dual_1728	amp_9319	92.59	29	25.0
dual_1728	amp_9349	92.59	29	25.0
dual_1728	amp_9373	92.59	29	25.0
dual_1728	amp_9376	92.59	29	25.0
dual_1728	amp_9377	92.59	29	25.0
dual_1728	amp_9378	92.59	29	25.0
dual_1728	amp_9379	96.3	28	26.0
dual_1728	amp_9382	92.59	29	25.0
dual_1728	amp_9385	92.59	29	25.0
dual_1728	amp_9394	92.59	29	25.0
dual_1728	amp_9409	92.59	29	25.0
dual_1728	amp_9433	92.59	29	25.0
dual_1728	amp_9436	92.59	29	25.0
dual_1728	amp_9437	92.59	29	25.0
dual_1728	amp_9438	92.59	29	25.0
dual_1728	amp_9439	96.3	28	26.0
dual_1728	amp_9442	92.59	29	25.0
dual_1728	amp_9445	92.59	29	25.0
dual_1728	amp_9454	92.59	29	25.0
dual_1728	amp_9463	92.59	29	25.0
dual_1728	amp_9466	92.59	29	25.0
dual_1728	amp_9467	92.59	29	25.0
dual_1728	amp_9468	92.59	29	25.0
dual_1728	amp_9469	96.3	28	26.0
dual_1728	amp_9472	92.59	29	25.0
dual_1728	amp_9475	92.59	29	25.0
dual_1728	amp_9484	92.59	29	25.0
dual_1728	amp_9491	92.59	29	25.0
dual_1728	amp_9492	92.59	29	25.0
dual_1728	amp_9493	96.3	28	26.0
dual_1728	amp_9494	92.59	29	25.0
dual_1728	amp_9495	92.59	29	25.0
dual_1728	amp_9496	96.3	28	26.0
dual_1728	amp_9497	96.3	28	26.0
dual_1728	amp_9498	96.3	28	26.0
dual_1728	amp_9499	100.0	27	27.0
dual_1728	amp_9500	92.59	29	25.0
dual_1728	amp_9501	92.59	29	25.0
dual_1728	amp_9502	96.3	28	26.0
dual_1728	amp_9503	92.59	29	25.0
dual_1728	amp_9504	92.59	29	25.0
dual_1728	amp_9505	96.3	28	26.0
dual_1728	amp_9508	92.59	29	25.0
dual_1728	amp_9511	92.59	29	25.0
dual_1728	amp_9512	92.59	29	25.0
dual_1728	amp_9513	92.59	29	25.0
dual_1728	amp_9514	96.3	28	26.0
dual_1728	amp_9517	92.59	29	25.0
dual_1728	amp_9520	92.59	29	25.0
dual_1728	amp_9523	92.59	29	25.0
dual_1728	amp_9526	92.59	29	25.0
dual_1728	amp_9527	92.59	29	25.0
dual_1728	amp_9528	92.59	29	25.0
dual_1728	amp_9529	96.3	28	26.0
dual_1728	amp_9532	92.59	29	25.0
dual_1728	amp_9535	92.59	29	25.0
dual_1728	amp_9544	92.59	29	25.0
dual_1728	amp_9559	92.59	29	25.0
dual_1728	amp_9589	92.59	29	25.0
dual_1728	amp_9613	92.59	29	25.0
dual_1728	amp_9616	92.59	29	25.0
dual_1728	amp_9617	92.59	29	25.0
dual_1728	amp_9618	92.59	29	25.0
dual_1728	amp_9619	96.3	28	26.0
dual_1728	amp_9622	92.59	29	25.0
dual_1728	amp_9625	92.59	29	25.0
dual_1728	amp_9634	92.59	29	25.0
dual_1728	amp_9649	92.59	29	25.0
dual_1729	amp_9320	92.59	29	25.0
dual_1729	amp_9350	92.59	29	25.0
dual_1729	amp_9371	92.59	29	25.0
dual_1729	amp_9374	92.59	29	25.0
dual_1729	amp_9377	92.59	29	25.0
dual_1729	amp_9380	96.3	28	26.0
dual_1729	amp_9381	92.59	29	25.0
dual_1729	amp_9382	92.59	29	25.0
dual_1729	amp_9383	92.59	29	25.0
dual_1729	amp_9395	92.59	29	25.0
dual_1729	amp_9410	92.59	29	25.0
dual_1729	amp_9431	92.59	29	25.0
dual_1729	amp_9434	92.59	29	25.0
dual_1729	amp_9437	92.59	29	25.0
dual_1729	amp_9440	96.3	28	26.0
dual_1729	amp_9441	92.59	29	25.0
dual_1729	amp_9442	92.59	29	25.0
dual_1729	amp_9443	92.59	29	25.0
dual_1729	amp_9455	92.59	29	25.0
dual_1729	amp_9461	92.59	29	25.0
dual_1729	amp_9464	92.59	29	25.0
dual_1729	amp_9467	92.59	29	25.0
dual_1729	amp_9470	96.3	28	26.0
dual_1729	amp_9471	92.59	29	25.0
dual_1729	amp_9472	92.59	29	25.0
dual_1729	amp_9473	92.59	29	25.0
dual_1729	amp_9485	92.59	29	25.0
dual_1729	amp_9491	96.3	28	26.0
dual_1729	amp_9492	92.59	29	25.0
dual_1729	amp_9493	92.59	29	25.0
dual_1729	amp_9494	96.3	28	26.0
dual_1729	amp_9495	92.59	29	25.0
dual_1729	amp_9496	92.59	29	25.0
dual_1729	amp_9497	96.3	28	26.0
dual_1729	amp_9498	92.59	29	25.0
dual_1729	amp_9499	92.59	29	25.0
dual_1729	amp_9500	100.0	27	27.0
dual_1729	amp_9501	96.3	28	26.0
dual_1729	amp_9502	96.3	28	26.0
dual_1729	amp_9503	96.3	28	26.0
dual_1729	amp_9504	92.59	29	25.0
dual_1729	amp_9505	92.59	29	25.0
dual_1729	amp_9506	92.59	29	25.0
dual_1729	amp_9509	92.59	29	25.0
dual_1729	amp_9512	92.59	29	25.0
dual_1729	amp_9515	96.3	28	26.0
dual_1729	amp_9516	92.59	29	25.0
dual_1729	amp_9517	92.59	29	25.0
dual_1729	amp_9518	92.59	29	25.0
dual_1729	amp_9521	92.59	29	25.0
dual_1729	amp_9524	92.59	29	25.0
dual_1729	amp_9527	92.59	29	25.0
dual_1729	amp_9530	96.3	28	26.0
dual_1729	amp_9531	92.59	29	25.0
dual_1729	amp_9532	92.59	29	25.0
dual_1729	amp_9533	92.59	29	25.0
dual_1729	amp_9545	92.59	29	25.0
dual_1729	amp_9560	92.59	29	25.0
dual_1729	amp_9590	92.59	29	25.0
dual_1729	amp_9611	92.59	29	25.0
dual_1729	amp_9614	92.59	29	25.0
dual_1729	amp_9617	92.59	29	25.0
dual_1729	amp_9620	96.3	28	26.0
dual_1729	amp_9621	92.59	29	25.0
dual_1729	amp_9622	92.59	29	25.0
dual_1729	amp_9623	92.59	29	25.0
dual_1729	amp_9635	92.59	29	25.0
dual_1729	amp_9650	92.59	29	25.0
dual_1730	amp_9321	92.59	29	25.0
dual_1730	amp_9351	92.59	29	25.0
dual_1730	amp_9372	92.59	29	25.0
dual_1730	amp_9375	92.59	29	25.0
dual_1730	amp_9378	92.59	29	25.0
dual_1730	amp_9380	92.59	29	25.0
dual_1730	amp_9381	96.3	28	26.0
dual_1730	amp_9382	92.59	29	25.0
dual_1730	amp_9384	92.59	29	25.0
dual_1730	amp_9396	92.59	29	25.0
dual_1730	amp_9411	92.59	29	25.0
dual_1730	amp_9432	92.59	29	25.0
dual_1730	amp_9435	92.59	29	25.0
dual_1730	amp_9438	92.59	29	25.0
dual_1730	amp_9440	92.59	29	25.0
dual_1730	amp_9441	96.3	28	26.0
dual_1730	amp_9442	92.59	29	25.0
dual_1730	amp_9444	92.59	29	25.0
dual_1730	amp_9456	92.59	29	25.0
dual_1730	amp_9462	92.59	29	25.0
dual_1730	amp_9465	92.59	29	25.0
dual_1730	amp_9468	92.59	29	25.0
dual_1730	amp_9470	92.59	29	25.0
dual_1730	amp_9471	96.3	28	26.0
dual_1730	amp_9472	92.59	29	25.0
dual_1730	amp_9474	92.59	29	25.0
dual_1730	amp_9486	92.59	29	25.0
dual_1730	amp_9491	92.59	29	25.0
dual_1730	amp_9492	96.3	28	26.0
dual_1730	amp_9493	92.59	29	25.0
dual_1730	amp_9494	92.59	29	25.0
dual_1730	amp_9495	96.3	28	26.0
dual_1730	amp_9496	92.59	29	25.0
